Type,Node,Probability
Source,025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,0.028584256210715354
Source,0219d0f46f80510ad2504544576c8813f57814b41fbcab9ece8de19d61e1d1b55c,0.026489075127207422
Source,021c2fa2f16934534d5d06da69b851f497889193f8d39dcf8acdc8d43f6c209f97,0.026489075127207422
Source,0221356e026f326338e7bbe1fb1e1030652ece86ceb4ff9987a943ad3006922fdc,0.01780903920981742
Source,022410d4049ce9a42585a6091c544f1bf6ed9a78d349ab2ace9d72e2f2591b06fc,0.026489075127207422
Source,0226bac5fa65c72207421ca83818b7a8a55df378302d248794095182bea1a9df6a,0.026489075127207422
Source,0234e6688442ad3891c07b38fb980cb920c797d74b2b2b92757263e9dd8345898a,0.026489075127207422
Source,0245e14126f46dd5a3f1723603711cb2e1928062aee406f12a6c8f86490bb11ee3,0.026489075127207422
Source,0259f33132d3ec43f9736d52ac6e4ee66841caa4069cebadb6fb9b875014ebfd23,0.026489075127207422
Source,0265cb5c575cf23d3e80f902e24c94a40756a5535206850f3750f12b8be54abad1,0.026489075127207422
Source,028d798f57472d788724347c61324e8d2620df569b69047fd96cd38545d0a66870,0.025890451960490873
Source,02c463b89581eeddd17109ab64f3d317eb78518d764fa5a9177c8eb789eca78efa,0.026489075127207422
Source,02d5d062c691dd2dfd2023751a30c00f149c04e1925f65118f100478906d107f2a,0.00598623166716552
Source,02d8da3f21e04055c9c7a98e13612eaf62fabadf9ea45ec8b1f17d912dd6964aed,0.026489075127207422
Source,02e1280a94bd817aa143cd5e650adbeac281b3d1f554a3fd7615f65901f58e799e,0.026489075127207422
Source,02f87c62ad087b5dc4bf62055a64a69fb730abd90224965cc71465a9261ad85a74,0.026489075127207422
Source,02f9d0ac5f1d0f6b4e99df4b5cf2c2c96639394c255048d8a9bc51ecb3cb9e63a7,0.026489075127207422
Source,02f9f61d88d5d4e7c0a01bb28dfefe2f4324de4768d334a30fe62698e9c54f8555,0.026489075127207422
Source,02ff1d19bc775d86f8ca75b55b56d586485f895f267e6b36e7e8f947ca8d851fca,0.026489075127207422
Source,0301cb68671c612e9f8c3a0a328df5ed913c5469dd548f928b3eeda9b64fe58eb1,0.026489075127207422
Source,0313b9d6b22e4d9cc22ade42be5411c3bc8f44ad4dd1704a8b287b016f9cd5e3ac,0.026489075127207422
Source,0318af39aa959f7e081895c3ad31a808c4bebf9b535022b74d4d1283fe44a518ee,0.026489075127207422
Source,0333467c488cc59ac989e25cb80490c24565745709e6b3212ae438df64a938d34d,0.026489075127207422
Source,0337c6a35a6fe45592f2df6777ab3494a1f592ddb74cc9c9784133caae14b43672,0.026489075127207422
Source,03625eca48e5b641611ef6f57853862d65accbfe2a18d77837d58be5fac49a9a28,0.026489075127207422
Source,03651be4e6bab73cd2c3032aa7034b9cd40549823cba9640cbcb54ce951a5183e5,0.028584256210715354
Source,03838d0983b84fa1d1fed499d4d0cab9a439a4dfe8d5d540a5418c944d7fba940f,0.020502843460041904
Source,03894e7dca61c0e6ccc14aeb545bf10d2a46681eac5d5b0f33c92134613f4a539c,0.028584256210715354
Source,038ec9bfe0ed5a430a2d4f3fce40e3cbb516a6406f8d4f78bce525ef64eb619f5c,0.026489075127207422
Source,03916bbb12b88fb21f42024eacdafc93874bcdfc20ee533c67a39ebbef531440d5,0.026489075127207422
Source,03a1f0c0e732143f74e6c7def2c9c0698922ed54a0e7c6ce33c66629b0b445dc7a,0.026489075127207422
Source,03bd0ebad70abfa0bd3b12ec833577389ab40bcef3cdd27e547c278e064c5bcf16,0.028584256210715354
Source,03c2fc865174ebeb5260d59ac17d2aa6d7119f8183c04921bd313dcdead0298de6,0.026489075127207422
Source,03c42efe1f4de5fbf0cd59664660b9e86e2f69bd3614636028363f72893028b06e,0.026489075127207422
Source,03d4872bca4af5bb3d7aa47d1c43a6b6ff8a795a935f8e9797e8ed503d8ad6b4c9,0.026489075127207422
Source,03d80eaf117a862500d71d282680d43195a2e5d80872a8020d7ae943b6c252b232,0.026489075127207422
Source,03f2da0ef077cb024ea5cf56bebd4a07c916225c96f52ba9d3a32f87e54bce8435,0.026489075127207422
Source,03f5c7d0b2bda82b66b2431121b340bb5e181899022e657a64f73058a6fd27ed53,0.026489075127207422
Source,03a7ee2ab747a5f05c333a54680ca1a84ee105fcc7c998d8db38cc2c3631d03cb6,0.02080215504340018
Destination,035e4ff418fc8b5554c5d9eea66396c227bd429a3251c8cbc711002ba215bfc226,0.005686920083807243
Destination,025651f2193a89a44a80d833f0a82da668a3af8438eff2e9633fabb3f6a3748be6,0.005686920083807243
Destination,0342835fbacb33f23d6b89e6f025f73536a2bd4c3836c5d5dbe8422d017285a002,0.005686920083807243
Destination,03930b55a0b824ef3190ec623cffef7e91dfb336ac239d18c62f2987d382d77e5a,0.005686920083807243
Destination,027230e7207075b18b089399c4244ca4b45f5e629108ef020f6812aba67037a499,0.005686920083807243
Destination,0232d18d0ca279db6ffa18cb6f5628ce068e4fe3bea85cef4b75a15e67935c8df5,0.005686920083807243
